locationID;Latitude;Longitud
81KS;39.15611111;-95.5775
SN93;38.64583333;-95.98916667
45K;39.09472222;-97.72055556
SN09;39.11388889;-97.68305556
SN94;37.46666667;-100.0005556
75KS;37.38666667;-99.86527778
2K6;37.38055556;-96.27083333
67KS;37.5875;-100.4352778
K17;37.58555556;-100.47
98KS;37.44583333;-100.4922222
74KS;37.93333333;-95.21722222
SN97;37.32638889;-101.1977778
47K;38.20916667;-97.50277778
2K7;37.43527778;-95.64611111
48K;38.47111111;-99.90805556
EWK;38.05833333;-97.27444444
NRN;39.85027778;-99.89472222
49K;37.45555556;-97.83361111
OEL;39.11166667;-100.8166667
OIN;39.83388889;-100.5394444
7KS8;39.83055556;-100.5811111
51K;38.93138889;-94.885
97KS;38.81027778;-94.75555556
OJC;38.8475;-94.7375
IXD;38.83083333;-94.89027778
SN99;39.4;-96.61694444
52K;39.49888889;-96.17166667
0KS0;38.63333333;-95.92527778
53K;38.63444444;-95.80166667
K75;39.42916667;-98.67944444
7KS0;39.27138889;-95.31694444
K67;37.15916667;-95.04138889
SN42;38.56138889;-95.20805556
OWI;38.53861111;-95.25305556
SN57;38.69861111;-95.30027778
7KS2;38.85;-95.4675
55K;37.26972222;-97.09138889
68KS;38.56722222;-94.7825
K81;38.54027778;-94.92
14KS;38.26916667;-94.90472222
8KS5;37.31666667;-95.28027778
0KS8;37.3825;-95.37472222
PPF;37.33083333;-95.50611111
80KS;38.16277778;-97.19416667
0KS6;37.45222222;-97.31777778
PHG;39.73583333;-99.31722222
SN81;39.18194444;-94.87
PTS;37.44944444;-94.73111111
2KS5;37.27083333;-100.5880556
0R9;39.19416667;-99.30305556
57K;38.12805556;-94.7475
6KS5;38.225;-94.66444444
0P1;39.83166667;-99.56833333
PTT;37.7025;-98.74694444
6KS1;39.07055556;-100.2502778
SN49;39.68527778;-97.97111111
28KS;38.5425;-95.15611111
1KS1;38.45888889;-95.22611111
4KS7;37.55888889;-97.065
RSL;38.87138889;-98.81166667
K83;39.90416667;-95.77944444
58KS;38.92222222;-97.70861111
SN00;38.84694444;-97.55027778
SLN;38.79083333;-97.65222222
1KS6;38.86666667;-97.53638889
SN98;37.42083333;-100.9422222
1KS7;37.67361111;-101.0172222
1K9;37.45666667;-100.9847222
1KS8;38.51527778;-100.9947222
TQK;38.47416667;-100.885
61K;37.14833333;-96.18527778
12KS;37.93527778;-97.48777778
6KS2;39.44166667;-100.6297222
62K;39.84722222;-96.11277778
2KS1;39.77444444;-95.25111111
2KS2;37.65555556;-96.29055556
6KS4;38.90527778;-101.7838889
K82;39.76111111;-98.79333333
31KS;37.99583333;-97.92944444
2KS4;37.44777778;-98.22527778
41KS;38.73555556;-94.79722222
SYF;39.76111111;-101.7958333
02KS;39.22222222;-96.05527778
1KS5;39.1625;-96.09638889
8K4;39.2725;-96.06138889
91KS;39.24388889;-96.03305556
3TA;37.95833333;-98.65027778
63K;38.82111111;-94.60944444
8KS7;38.73305556;-94.64527778
0S2;39.37722222;-99.295
19S;37.49138889;-100.8297222
2KS8;39.11666667;-98.40027778
SN95;37.9775;-98.40416667
3K3;37.99166667;-101.7463889
11KS;39.11666667;-95.14888889
33KS;39.15305556;-95.60944444
FOE;38.95083333;-95.66361111
3KS1;39.15555556;-95.74333333
TOP;39.06861111;-95.6225
2KS9;38.9;-95.58361111
90KS;38.9825;-95.595
5K2;38.45416667;-101.7463889
61KS;39.75888889;-95.09583333
18KS;37.37083333;-97.10722222
3KS3;37.4;-97.19194444
3KS4;37.76777778;-101.4347222
8KS0;37.8125;-101.4588889
ULS;37.60388889;-101.3736111
3KS7;37.82916667;-97.34888889
46KS;37.83166667;-97.36305556
3KS5;37.85;-97.35027778
SN68;37.87916667;-97.31027778
0H1;39.00444444;-99.89277778
83KS;39.23527778;-96.29972222
69K;39.19722222;-96.25888889
K38;39.73361111;-97.04777778
EGT;37.32361111;-97.38833333
4KS1;38.68527778;-95.03305556
09KS;38.70694444;-95.13833333
SN85;38.73361111;-95.10222222
9KS1;38.65944444;-95.09222222
54KS;38.80277778;-95.11277778
BEC;37.69444444;-97.215
CEA;37.64861111;-97.25055556
AAO;37.7475;-97.22111111
IAB;37.62305556;-97.26722222
K32;37.74611111;-97.40611111
44KS;37.61027778;-97.1625
71K;37.64777778;-97.38361111
72K;37.60416667;-97.35888889
ICT;37.65;-97.43305556
70K;37.76555556;-97.43583333
40KS;38.54;-95.45083333
8KS9;38.44444444;-95.42527778
71KS;39.10416667;-95.29611111
77KS;37.3675;-96.87833333
2KS3;38.83805556;-98.48555556
85KS;39.30083333;-95.21444444
WLD;37.16861111;-97.0375
8K5;37.85305556;-95.74722222
5KY7;36.63777778;-85.16388889
DWU;38.55444444;-82.73805556
34KY;36.9125;-86.78277778
84KY;37.81527778;-85.54
BRY;37.81444444;-85.49972222
5KY2;36.85111111;-88.92694444
3KY7;38.10333333;-86.45694444
3KY6;38.03055556;-86.23166667
5KY9;37.3325;-86.25416667
57KY;37.36944444;-82.32416667
42KY;36.77638889;-88.22222222
05KY;37.53555556;-84.40722222
BWG;36.96444444;-86.41972222
0KY5;36.8125;-86.375
2KY3;36.83472222;-86.45833333
73KY;38.03333333;-85.80083333
23KY;37.23083333;-88.31861111
08KY;36.9725;-84.62611111
1M9;36.81777778;-87.9075
5KY5;36.8625;-87.79027778
96KY;37.55222222;-87.27138889
4KY4;37.5925;-87.28111111
AAS;37.35833333;-85.30944444
3KY4;38.67277778;-85.18277778
16KY;38.44388889;-83.12277778
44KY;37.3525;-83.3425
66KY;37.5075;-86.20555556
0KY7;36.63611111;-88.99861111
I96;37.08527778;-85.34722222
CVG;39.04888889;-84.66777778
82KY;38.28333333;-85.48194444
74KY;36.89861111;-88.84666667
0I8;38.36611111;-84.28333333
99KY;37.65555556;-84.69027778
DVK;37.57777778;-84.76972222
8M7;37.18888889;-87.675
59KY;37.89777778;-85.55527778
19KY;38.70638889;-84.6
EKX;37.68611111;-85.925
2KY4;37.655;-85.81361111
5KY4;36.80277778;-87.17638889
40KY;38.29333333;-85.205
53KY;37.27222222;-84.55722222
2I3;37.60972222;-86.50722222
K62;38.70416667;-84.39194444
58KY;38.12083333;-85.33194444
FGX;38.54166667;-83.74333333
67KY;38.98333333;-84.66611111
HOP;36.67222222;-87.4925
FTK;37.90694444;-85.97222222
6KY4;36.75333333;-85.95388889
FFT;38.18194444;-84.90611111
0KY1;36.76555556;-86.61833333
35KY;36.71111111;-86.63611111
1M7;36.52583333;-88.91555556
27K;38.23444444;-84.43472222
M34;37.00972222;-88.29944444
4KY1;36.895;-85.77277778
GLW;37.03166667;-85.95388889
M21;37.22611111;-87.15638889
4KY0;36.76194444;-88.37666667
I93;37.785;-86.44194444
I35;36.85944444;-83.35833333
5KY8;37.88972222;-84.92777778
7K4;37.45833333;-86.85
3KY0;37.89666667;-86.78944444
K20;37.3875;-83.26166667
03KY;37.79166667;-87.54138889
EHR;37.80777778;-87.68555556
04KY;37.135;-85.78944444
86KY;37.62138889;-85.79222222
21KY;37.5375;-85.7375
HVC;36.85694444;-87.455
JKL;37.59388889;-83.31722222
K24;37.00972222;-85.10277778
76KY;38.01472222;-84.84166667
M20;37.39944444;-86.26111111
KY8;37.95333333;-86.85722222
LEX;38.03638889;-84.60583333
I53;37.30861111;-85.05916667
3KY2;37.15111111;-84.2575
LOZ;37.08694444;-84.0775
07KY;38.08055556;-85.69333333
LOU;38.22805556;-85.66361111
6KY6;38.36055556;-85.36305556
SDF;38.17416667;-85.73638889
2I0;37.35583333;-87.39833333
0KY8;37.11722222;-83.73611111
5M9;37.33638889;-88.10972222
M25;36.76972222;-88.58472222
1A6;36.61055556;-83.7375
2KY8;38.10555556;-84.85
EKQ;36.85527778;-84.85611111
M97;38.215;-83.5875
24KY;37.21666667;-87.43055556
IOB;38.05805556;-83.97944444
77KY;38.11111111;-83.87361111
28KY;36.57583333;-88.31333333
CEY;36.66444444;-88.37277778
54KY;36.73111111;-88.24722222
85KY;38.47027778;-85.13861111
12KY;38.46027778;-85.16861111
79KY;37.87138889;-84.61055556
2I2;38.25361111;-83.14305556
2KY5;38.375;-83.15472222
0KY4;37.56444444;-87.08194444
13KY;37.70555556;-87.15611111
OWB;37.73888889;-87.16694444
0KY0;38.62277778;-84.77888889
61KY;38.55;-84.76333333
PAH;37.06027778;-88.77305556
5KY3;36.9675;-88.56527778
9KY9;37.74583333;-82.77916667
52KY;38.11805556;-84.3025
14KY;38.17361111;-84.36833333
15KY;38.15694444;-84.30166667
31KY;38.11055556;-84.32222222
50KY;38.12972222;-84.33027778
71KY;39.03472222;-84.87277778
92KY;38.28416667;-85.4725
PBX;37.56166667;-82.56638889
18I;36.69527778;-84.39138889
K22;37.75111111;-82.63666667
2M0;37.115;-87.85722222
8M9;37.42472222;-87.73611111
1KY7;37.8325;-84.18083333
I39;37.63083333;-84.33222222
94KY;37.50055556;-87.32944444
4M7;36.8;-86.81027778
93KY;37.47083333;-87.25333333
80KY;37.39611111;-87.23555556
17KY;37.39388889;-87.25888889
6KY3;38.32861111;-85.21416667
64KY;38.15305556;-85.11888889
3KY9;38.125;-85.125
4KY8;37.94583333;-85.69694444
5KY6;38.42055556;-85.25777778
SME;37.05361111;-84.61555556
68KY;37.02333333;-84.72972222
36KY;37.65555556;-85.15388889
6I2;37.63361111;-85.24194444
00KY;37.40944444;-84.61972222
I50;37.85;-83.84583333
TWT;37.54166667;-87.95444444
7KY3;38.07611111;-85.23666667
3KY3;38.03833333;-85.35944444
TZV;36.72888889;-85.6525
3KY1;37.64138889;-87.13166667
20KY;38.81694444;-84.67111111
4KY7;38.82333333;-84.68472222
7KY2;38.80361111;-84.66111111
70KY;37.81583333;-85.96472222
9I3;37.91444444;-83.25222222
4KY5;38.02861111;-83.89
72KY;36.765;-84.19944444
W38;36.795;-84.19944444
75KY;37.94416667;-83.99777778
0R3;29.97583333;-92.08416667
LS68;29.93472222;-92.21333333
LA60;29.81694444;-92.11666667
35LA;29.97444444;-92.17611111
AEX;31.3275;-92.54861111
9LA6;31.30694444;-92.61166667
ESF;31.395;-92.29583333
05LS;31.25222222;-92.47583333
LS40;29.95194444;-90.28611111
9LA9;30.73361111;-90.45
LA79;30.71861111;-90.35777778
LA67;30.95166667;-91.58472222
5F0;32.53083333;-92.95416667
22LS;30.39777778;-91.97388889
LS91;30.41722222;-91.97361111
LA01;30.48361111;-92.54666667
05LA;32.26527778;-91.69777778
BQP;32.75611111;-91.88055556
LA63;32.97166667;-91.83083333
BTR;30.53277778;-91.15
3LA3;30.5025;-91.24277778
21LA;30.29694444;-91.215
54LA;30.56277778;-91.03833333
0LA3;32.74944444;-93.87361111
65LA;29.86611111;-90.02222222
LA04;30.05027778;-91.06666667
LS69;32.64361111;-93.6625
BXA;30.81361111;-89.865
BAD;32.50194444;-93.6625
68LA;32.33055556;-93.51722222
LS34;30.30666667;-91.87638889
LA16;30.24611111;-91.86666667
LA41;30.31555556;-91.94083333
LA76;30.22944444;-91.90833333
L89;30.38138889;-92.14583333
0LS4;30.80861111;-92.18805556
2LA4;30.92916667;-92.17916667
2R6;30.95666667;-92.23416667
LA77;30.96333333;-92.17444444
1LS5;29.80333333;-93.33472222
2LS2;29.87222222;-91.54305556
LA81;30.00166667;-92.28
6LA5;30.45472222;-92.24055556
37LA;31.72777778;-91.58277778
LA83;30.89611111;-91.04583333
4LA8;30.70777778;-90.87416667
F86;32.12222222;-92.05444444
LA48;30.99388889;-92.04444444
LA51;32.01833333;-93.43083333
0R7;31.99027778;-93.30777778
LA87;30.50972222;-90.15277778
LS76;30.46277778;-90.17
L31;30.445;-89.98888889
23LA;30.63027778;-90.07944444
99LA;30.28944444;-92.38888889
3R2;30.16166667;-92.48388889
LA90;30.46111111;-92.42611111
9LS1;32.7;-91.38333333
5R8;30.44111111;-93.47361111
DRI;30.83166667;-93.34
34LA;30.77166667;-93.27138889
0M9;32.41055556;-91.49861111
44LA;30.6475;-93.05527778
66LA;30.51055556;-91.39222222
00LS;30.13638889;-92.42944444
4R7;30.46638889;-92.42388889
91LA;30.53472222;-92.36722222
80LA;30.42638889;-92.31805556
LA57;30.39916667;-92.40888889
F87;32.725;-92.33722222
1LS8;31.68222222;-91.49861111
LA26;30.66111111;-90.23333333
POE;31.04472222;-93.19166667
2R7;30.81944444;-90.1125
GAO;29.44111111;-90.26111111
LA54;32.83777778;-93.83777778
11LS;30.97611111;-92.56888889
1LS0;30.22416667;-90.88194444
0LA1;30.22944444;-90.97333333
L38;30.17277778;-90.94055556
08LS;30.40361111;-92.02361111
1LA1;29.98361111;-90.43472222
HDC;30.52166667;-90.41833333
LS86;30.68194444;-90.41916667
LA13;30.57833333;-90.31583333
1LA3;30.03083333;-92.83361111
70LA;31.16916667;-92.75638889
5F4;32.78861111;-93.00361111
HUM;29.56638889;-90.66055556
LA73;29.60861111;-90.80222222
2LA0;29.78972222;-92.15638889
2LA5;30.34333333;-92.43194444
LA68;30.31583333;-92.52
LS36;30.25027778;-92.97194444
LA71;30.22444444;-93.00027778
2LA6;30.83361111;-91.16666667
4LA3;30.80777778;-91.21333333
2R1;29.89916667;-91.66611111
1R1;31.66722222;-92.1575
3R7;30.24277778;-92.67361111
LS16;32.01138889;-91.755
F88;32.20194444;-92.73305556
L32;31.62027778;-91.83416667
3LA0;29.91972222;-92.24722222
LA61;30.00833333;-92.24111111
13LS;29.99388889;-92.38555556
5F5;32.34472222;-93.8
56LA;32.34527778;-93.81833333
86LA;30.97388889;-90.66555556
3LA1;30.55861111;-92.80444444
LA31;30.2;-92.93333333
LFT;30.20527778;-91.9875
LA32;30.08361111;-92.68361111
3LA4;29.80027778;-92.80027778
CWF;30.21055556;-93.14305556
LA21;30.255;-93.13527778
LCH;30.12611111;-93.22333333
3LA9;30.22944444;-93.08861111
3LA6;30.13777778;-93.07944444
3LA8;30.13861111;-93.22805556
0M8;32.82583333;-91.18777778
6LA1;32.98388889;-91.20583333
L39;31.16833333;-93.3425
LA25;30.6975;-92.41388889
LS04;32.31666667;-91.83944444
3F3;32.07333333;-93.76555556
3R4;31.54472222;-93.48583333
7LA0;30.525;-91.53194444
MKV;31.09472222;-92.06916667
62LA;30.07527778;-92.21361111
2LS3;30.61833333;-91.75194444
5LS6;32.765;-91.79611111
97LA;30.03388889;-92.05527778
F24;32.64611111;-93.29805556
90LA;32.61388889;-93.32361111
LA33;32.57666667;-92.11361111
0LS9;32.50444444;-91.98194444
MLU;32.51083333;-92.03777778
LA34;32.40527778;-92.06638889
40LA;32.34611111;-91.96944444
LS46;31.45861111;-91.82277778
5LA1;31.02805556;-91.98111111
1LA5;30.79916667;-92.05972222
IER;31.73583333;-93.09916667
ARA;30.03777778;-91.88388889
LS38;30.01305556;-91.86916667
NEW;30.0425;-90.02833333
MSY;29.99333333;-90.25805556
NBG;29.82527778;-90.035
HZR;30.71833333;-91.47861111
0LS7;30.61277778;-91.48416667
LS83;32.06277778;-91.25416667
2LA7;32.96694444;-91.42611111
9M6;32.84916667;-91.40388889
01LA;32.63888889;-91.77361111
ACP;30.75055556;-92.68861111
6LA4;30.80722222;-92.59166667
5F8;32.79138889;-93.95666667
L47;31.89611111;-92.21777778
OPL;30.55833333;-92.09944444
38LS;30.23666667;-91.82972222
PTN;29.70944444;-91.33888889
2L0;31.34222222;-92.44361111
LA15;30.26;-91.28611111
L66;31.4775;-92.46111111
32LS;30.41972222;-90.35916667
LA46;30.50416667;-91.30222222
17LS;30.60583333;-91.99166667
7LA1;29.45833333;-89.67583333
LA42;30.35027778;-90.92222222
7LA3;30.48305556;-93.22888889
12LS;30.17861111;-92.285
LA30;30.24833333;-92.24166667
M79;32.48555556;-91.77111111
1L0;30.08694444;-90.58277778
LS92;30.5975;-90.31583333
LA56;32.34194444;-93.65861111
RSN;32.51472222;-92.58833333
10LA;30.2475;-92.09583333
DTN;32.54027778;-93.745
SHV;32.44666667;-93.82555556
22LA;30.9975;-91.88111111
16LS;30.94444444;-91.79388889
LS77;30.72722222;-91.14861111
LS25;30.70472222;-91.06055556
01LS;30.72277778;-91.07722222
ASD;30.34638889;-89.82083333
LA58;32.97888889;-92.59333333
SPH;32.98333333;-93.40916667
LS35;30.7625;-91.27722222
21LS;30.87027778;-91.43111111
L33;31.97333333;-91.23861111
12LA;30.27583333;-93.3575
UXL;30.13138889;-93.37611111
9LS5;32.28361111;-91.12777778
M80;32.41638889;-91.14888889
TVR;32.35166667;-91.02777778
9LS9;32.41;-91.34861111
0LS0;29.74972222;-90.73583333
L83;29.74777778;-90.83277778
LS14;30.07111111;-92.82527778
0R4;31.56166667;-91.50638889
LA40;31.34388889;-91.59277778
38LA;30.78444444;-92.18222222
3F4;32.86138889;-94.01027778
8TA9;30.63583333;-92.05833333
LS39;30.58944444;-90.98444444
0LA9;30.58638889;-90.86138889
LS18;30.22111111;-92.775
6R1;30.24194444;-92.82944444
LS10;30.27222222;-93.31194444
58LA;30.91972222;-91.16666667
0R5;31.96361111;-92.66027778
LS11;32.15361111;-91.84361111
6LA6;32.21833333;-91.86805556
F89;32.15305556;-91.69861111
9LA1;31.90694444;-91.75916667
0LS8;30.28583333;-92.94138889
1R4;31.12638889;-92.50138889
33LA;30.06972222;-91.98611111
5LS9;31.53166667;-93.70777778
6MA2;42.86;-70.99666667
8B5;42.35638889;-72.13
BED;42.47;-71.28916667
31MA;42.26194444;-72.40805556
1M8;41.83916667;-71.02638889
MA19;42.3675;-71.64166667
BVY;42.58416667;-70.91611111
BOS;42.36305556;-71.00638889
MA30;42.1;-71.96611111
CQX;41.68833333;-69.98944444
1B2;41.35833333;-70.52444444
FMH;41.65861111;-70.52138889
5B6;41.58555556;-70.54027778
FIT;42.55416667;-71.75888889
GDM;42.55;-72.01611111
15MA;41.42222222;-70.90944444
MA43;42.07222222;-72.9
GBR;42.18416667;-73.40333333
03MA;42.39305556;-72.55194444
28M;42.025;-70.83805556
04MA;42.80972222;-71.13916667
MA16;42.36333333;-71.82166667
1B6;42.10638889;-71.51
HYA;41.66944444;-70.28027778
MA36;42.66638889;-70.85305556
LWM;42.71722222;-71.12333333
1B9;42;-71.19666667
9B1;42.34305556;-71.50888889
GHG;42.09833333;-70.67222222
2B1;41.68527778;-70.40222222
MA52;42.43833333;-71.46611111
3MA2;42.31611111;-73.03194444
0B5;42.59138889;-72.52277778
MA55;41.33472222;-70.29944444
ACK;41.25305556;-70.06027778
EWB;41.67611111;-70.95694444
MA89;42.34611111;-72.10388889
2B2;42.79527778;-70.83944444
AQW;42.69611111;-73.17027778
7B2;42.32805556;-72.61138889
OWD;42.19055556;-71.17305556
MA44;41.44166667;-70.57027778
ORE;42.57;-72.28861111
13MA;42.22333333;-72.31138889
MA64;42.07527778;-70.81527778
MA63;42.07388889;-70.79805556
26MA;42.69611111;-71.55
PSF;42.42694444;-73.29305556
PYM;41.90888889;-70.72888889
PVC;42.07194444;-70.22138889
MA18;42.07916667;-73.30722222
61MA;42.52694444;-71.66444444
09MA;42.30416667;-71.50583333
1MA5;42.27888889;-71.54777778
08MA;42.29388889;-71.49611111
3B0;42.10111111;-72.03888889
28MA;42.07972222;-72.81805556
60M;42.29055556;-71.96472222
CEF;42.19388889;-72.53472222
3B3;42.42583333;-71.79277778
6B6;42.46055556;-71.51777778
MA70;42.35083333;-71.42972222
MA97;42.125;-71.73972222
TAN;41.87444444;-71.01666667
MA72;41.2975;-70.26055556
MA75;42.04083333;-71.61611111
MVY;41.39305556;-70.61444444
MA53;42.28194444;-72.21472222
11MA;41.80722222;-70.75833333
MA77;42.375;-73.1475
5MA3;42.1875;-72.14305556
MA80;42.11972222;-72.81416667
BAF;42.15777778;-72.71555556
5MA9;41.51111111;-71.02805556
3MA5;41.54305556;-71.03527778
MA86;42.50555556;-73.05972222
ORH;42.26722222;-71.87583333
MA88;42.39;-72.93083333
APG;39.46611111;-76.16888889
3MD4;38.9775;-76.63944444
ANP;38.94277778;-76.56833333
BWI;39.17527778;-76.66833333
W48;39.2625;-76.43222222
MTN;39.32555556;-76.41388889
MD14;38.52416667;-76.68361111
4MD1;38.36805556;-75.23083333
4MD3;38.43972222;-75.15944444
2MD3;39.22888889;-77.34527778
MD16;39.23055556;-77.08333333
MD17;39.51666667;-76.73305556
1MD1;38.56888889;-76.28638889
CGE;38.53944444;-76.03027778
MD18;38.58944444;-76.13861111
3MD8;38.61222222;-76.17111111
MD82;38.53972222;-76.27555556
MD04;38.56888889;-76.23583333
ADW;38.81083333;-76.86694444
MD93;39.375;-75.90666667
MD21;39.11805556;-76.09638889
05MD;39.25;-76.20527778
MD63;39.27472222;-76.01
MD19;39.20305556;-76.025
0MD4;39.26666667;-76.18722222
MD66;39.33777778;-76.09805556
MD11;39.27694444;-76.06277778
MD62;39.125;-76.00166667
MD23;39.14472222;-76.04055556
MD91;39.15222222;-76.01861111
0W3;39.56694444;-76.2025
MD24;39.23805556;-76.94666667
4MD4;38.34055556;-76.73722222
2MD1;38.30833333;-76.72472222
W32;38.74833333;-76.93277778
0MD2;38.28777778;-76.8675
CGS;38.98055556;-76.92222222
MD77;39.25972222;-77.34138889
6MD4;39.71944444;-76.20833333
W41;38.0175;-75.82777778
6MD2;39.24583333;-75.88444444
CBE;39.61527778;-78.76194444
1W3;39.60527778;-78.76083333
MD46;39.26944444;-77.00527778
MD22;38.78333333;-76.56472222
6MD1;38.83638889;-75.90638889
9MD9;38.85194444;-75.68916667
MD41;38.89833333;-75.91055556
3MD6;38.18888889;-76.44694444
4MD6;39.625;-76.2625
ESN;38.80416667;-76.06888889
MD28;38.80916667;-75.99222222
EDG;39.39194444;-76.29111111
1W5;39.40805556;-76.9275
58M;39.57416667;-75.86972222
93MD;39.56194444;-75.83472222
MD12;39.63638889;-77.29277778
W42;39.50138889;-76.41138889
7MD1;38.70333333;-75.85111111
00MD;38.75694444;-75.75388889
MD95;39.48194444;-76.88166667
MD31;39.58;-76.37472222
FME;39.08527778;-76.75944444
3MD0;39.34805556;-77.33611111
FDK;39.4175;-77.37444444
4MD8;39.35833333;-77.33972222
VKX;38.74861111;-76.95583333
GAI;39.16833333;-77.16611111
29MD;39.36277778;-75.81277778
6MD7;39.33916667;-75.76666667
8MD4;38.98055556;-75.77777778
HGR;39.70861111;-77.72638889
22MD;39.58694444;-77.645
MD35;38.43472222;-75.65138889
3MD5;38.62111111;-75.84138889
MD39;38.52083333;-77.25194444
2W5;38.60055556;-77.07305556
1MD3;39.30888889;-75.98777778
MD42;39.61944444;-77.2275
5MD8;38.49083333;-77.01166667
MD97;38.46138889;-77.04638889
MD83;38.52083333;-77.06805556
MD43;39.11833333;-76.49666667
W18;39.07694444;-76.82805556
W50;39.24361111;-77.15027778
8MD7;38.23861111;-76.65972222
MD45;38.23055556;-76.62888889
