YYC,Calgary International Airport,Canada,-114.019997,51.113880,3557
YYG,Charlottetown Airport,Canada,-63.121101,46.290001,160
YYJ,Victoria International Airport,Canada,-123.425003,48.646938,63
YYQ,Churchill Airport,Canada,-94.065002,58.739159,94
YYR,Goose Bay Airport,Canada,-60.425800,53.319160,160
YYT,St. John's International Airport,Canada,-52.751900,47.618610,461
YYY,Mont-Joli Airport,Canada,-68.208000,48.608608,172
YYZ,Toronto Pearson International Airport,Canada,-79.630501,43.677219,569
YZF,Yellowknife Airport,Canada,-114.440002,62.462769,675
YZG,Salluit Airport,Canada,-75.667221,62.179443,742
YZR,Sarnia Chris Hadfield Airport,Canada,-82.308800,42.999439,594
YZT,Port Hardy Airport,Canada,-127.365997,50.680550,71
YZV,Sept-Iles Airport,Canada,-66.265503,50.223331,180
ZAD,Zadar Airport,Croatia,15.346690,44.108261,289
ZAG,Zagreb Airport,Croatia,16.068769,45.742931,353
ZAM,Zamboanga International Airport,Philippines,122.059601,6.922419,33
ZAZ,Zaragoza Airport,Spain,-1.041550,41.666241,863
ZBF,Bathurst Airport,Canada,-65.738800,47.629719,193
ZHA,Zhanjiang Airport,China,110.358299,21.214439,213
ZIH,Zihuatanejo Ixtapa International Airport,Mexico,-101.459999,17.601561,26
ZLO,Manzanillo Playa de Oro International Airport,Mexico,-104.557999,19.144770,30
ZNZ,Zanzibar Abeid Amani Karume International Airport,Tanzania,39.224880,-6.222020,54
ZQN,Queenstown Airport,New Zealand,168.739105,-45.021099,1171
ZQW,Zweibrucken Airport,Germany,7.400647,49.209518,1133
ZRH,Zurich Airport,Switzerland,8.549167,47.464722,1416
ZTH,Zakynthos International Airport,Greece,20.884251,37.750851,15
ZUH,Zhuhai Jinwan Airport,China,113.376297,22.006660,138
ZYL,Sylhet Osmani International Airport,Bangladesh,91.866783,24.963240,50
